Source IP,Destination IP,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,Label
192.168.1.52,192.168.1.24,ICMP,716768.89353898,9,19,1287.118403230152,2071.506988373232,59.72837319001935,150.7529041322585,2728.800349878174,23.98618388062728,2,8,0,BENIGN
192.168.1.32,192.168.1.59,TCP,390157.19278968865,12,11,1222.9432880604177,2141.353696158348,108.41280523382412,163.1546765514686,3007.3985237214197,9.196961820690536,1,7,0,BENIGN
192.168.1.26,192.168.1.59,UDP,315460.9778602135,13,17,1489.7344007633951,1335.3085753067758,54.72068127791003,40.53445318713318,2011.691337776409,15.485376271873898,0,17,0,BENIGN
192.168.1.32,192.168.1.57,TCP,581786.3306642685,12,7,881.6144376999966,2066.113743737995,60.25009167838451,82.03395817992711,843.443944079424,17.60831966617809,2,7,0,BENIGN
192.168.1.25,192.168.1.27,ICMP,613613.5727075571,10,12,1910.9180651165125,1740.2125567556984,124.30215811262929,147.22124668974612,3115.503481683347,2.6195513881792927,1,9,0,BENIGN
192.168.1.54,192.168.1.43,TCP,527501.3320997632,8,12,929.4829404996505,1429.4865212025215,109.87335146587395,243.79736575294572,2759.2436161988794,19.387434146687497,1,4,0,BENIGN
192.168.1.53,192.168.1.3,UDP,23555.046408536124,169,1,432.6069783857227,113.05950105057504,24.961349547066703,40.48489177908145,57147.120536221766,469.1647625017984,38,5,11,DDoS
192.168.1.3,192.168.1.48,ICMP,387031.3409313562,9,13,630.9610528723422,313.0959258498194,24.815820061617643,168.1824209704862,1699.8220902501741,25.567616080386905,0,12,0,BENIGN
192.168.1.10,192.168.1.38,TCP,319459.9677656821,10,10,1139.010526515256,1134.8502338231224,91.82479330692497,93.42046225581191,3184.026721650096,37.057664450779555,2,9,1,BENIGN
192.168.1.27,192.168.1.45,TCP,606960.392277738,8,16,1286.78323447465,1826.522686612335,95.93809701727452,182.27705255212283,744.5911620647221,17.163254562068445,3,6,0,BENIGN
192.168.1.30,192.168.1.52,UDP,439037.74754230765,12,6,335.42090868508603,1002.003489947663,115.792617984585,167.59323129302265,2247.6057681775737,20.875579198959393,0,6,0,BENIGN
192.168.1.14,192.168.1.17,TCP,450778.5751780009,15,15,1528.7833188364648,2319.046030024625,108.65669256924225,160.1125314193787,3245.5130836743783,27.914167472283843,1,5,0,BENIGN
192.168.1.42,192.168.1.59,TCP,457498.5239438751,10,12,570.5641955886832,1917.8020090667765,45.13683532611157,161.73183370336076,5375.65584064705,21.739282127303362,0,13,0,BENIGN
192.168.1.21,192.168.1.20,ICMP,564623.1504511824,10,11,1007.8474270551964,1147.4263594980323,106.74740270528036,133.01824983364003,5289.031005455747,18.865317989873212,1,8,0,BENIGN
192.168.1.55,192.168.1.17,ICMP,581091.4254420614,14,11,1338.950439615484,1679.6362084982238,128.78837922853995,138.67137863915812,4634.909396996873,8.327712710295755,2,10,0,BENIGN
192.168.1.52,192.168.1.13,TCP,379836.00614968425,17,6,1738.7251869264078,1714.4740297810213,111.98155607745963,117.98359124020129,2568.7113632751043,22.11648780740862,0,7,0,BENIGN
192.168.1.56,192.168.1.38,UDP,523717.8627357664,13,10,1160.8974204775548,1669.1897580203406,20.0,183.5738072742399,2083.1301103996057,20.790148914075303,1,3,0,BENIGN
192.168.1.27,192.168.1.17,ICMP,495149.4321957177,17,9,1353.0718866386608,1484.4300448989388,102.61364475971781,177.89739829469937,3424.7752543679208,18.70393277622873,1,7,0,BENIGN
192.168.1.42,192.168.1.3,UDP,357496.6917634128,15,9,1395.216339952243,2775.788748503419,109.93190233046161,185.3432608285273,219.86332064232874,35.14438531179852,0,5,0,BENIGN
192.168.1.14,192.168.1.42,UDP,35641.834103303656,180,3,255.39970869577087,27.813934748339868,26.716822618601597,23.734019494851857,80629.77495173803,524.7637458657857,30,2,16,Botnet
192.168.1.7,192.168.1.42,TCP,16593.80242613992,159,0,341.1792688621685,53.471638677737246,56.51085755116374,4.201850222756882,37874.63478146648,405.346663059474,31,4,15,DoS
192.168.1.33,192.168.1.24,TCP,19099.28054832455,149,3,343.32637356073343,45.01928698956747,39.071641683121676,62.61944876066414,57436.434451185196,144.6157870530606,30,3,16,DoS
192.168.1.45,192.168.1.25,TCP,306963.8839195438,14,7,1007.1016340993034,912.2748832449619,97.88036626606254,183.0635144885293,1603.2152967081518,20.857671213498236,0,7,0,BENIGN
192.168.1.8,192.168.1.59,TCP,697221.1807258858,12,14,1528.5856992922545,458.140659502307,116.51280961168614,203.3441650206068,3369.931360278847,19.570838585274046,0,8,1,BENIGN
192.168.1.47,192.168.1.53,TCP,22329.48419692438,149,3,370.59062909881766,63.75060848153087,40.01836981094351,37.79766679638065,54077.72110929453,649.2042560712621,42,2,16,DDoS
192.168.1.9,192.168.1.29,ICMP,724331.6022802603,12,10,145.77157695047117,2667.4446146786577,94.46823841185918,162.2910348264871,3204.0871762963134,18.88520567232238,0,7,0,BENIGN
192.168.1.33,192.168.1.35,UDP,406576.87452157633,15,12,2157.8740080742155,1326.0408839951344,62.462847354965334,145.3113941648695,1143.9143872633474,23.200332510457987,0,17,0,BENIGN
192.168.1.31,192.168.1.6,UDP,477121.62013214617,17,15,525.7529296190673,1562.3087657775313,154.0232829943396,149.82326188686346,2903.239428186918,36.929703841957085,0,2,0,BENIGN
192.168.1.8,192.168.1.59,UDP,490801.3481256729,14,13,1062.8981232645947,1298.3115612901388,88.61526053810307,146.95743935912756,4754.439049138024,11.596181745473677,0,8,0,BENIGN
192.168.1.55,192.168.1.10,UDP,719930.4229438523,11,7,1506.839231978733,1741.481450561398,107.17950858202511,191.76688218881202,2233.144997888335,25.529115859108437,3,10,1,BENIGN
192.168.1.3,192.168.1.30,TCP,22155.79694528866,154,3,609.3158897412329,58.372551667421746,29.12235915921166,39.507339582990284,66676.80586541154,255.34371151953258,33,1,13,Bruteforce
192.168.1.57,192.168.1.7,TCP,387696.66899450653,7,9,541.821862132106,869.6961160069321,124.02712500710926,142.99713681534726,3495.7692083255333,21.354178395180785,1,7,1,BENIGN
192.168.1.48,192.168.1.5,ICMP,743674.6768935134,15,12,1143.3354078673492,1301.2441930067182,98.76034972641823,158.26899194609598,3446.546158319397,14.297393198207358,1,6,0,BENIGN
192.168.1.57,192.168.1.20,UDP,11141.154082991374,159,2,153.79468434224123,138.8449814983447,39.0563396523747,10.960708150593412,21930.502298543826,442.7093988793871,45,3,17,PortScan
192.168.1.49,192.168.1.39,ICMP,347597.52058876667,7,6,1120.605856493243,1052.394611218141,115.98321165241742,164.04934558572361,2612.65979249974,25.635143556006906,0,6,0,BENIGN
192.168.1.43,192.168.1.39,ICMP,503046.2009840609,12,11,1627.9828660835033,1624.289060940317,111.5741509310185,151.01345372659318,4491.651165605523,16.869099720878996,1,11,1,BENIGN
192.168.1.56,192.168.1.8,TCP,404525.5925227619,12,11,1195.3095314686332,655.6920353057454,109.61709956589499,165.75902382629104,2187.132907066149,10.370988210018524,0,6,0,BENIGN
192.168.1.4,192.168.1.34,ICMP,499134.8680725825,12,9,846.0362371647527,1603.336666392832,47.507186466832,126.2371660430224,2984.3752015106297,20.69391991043123,1,8,0,BENIGN
192.168.1.3,192.168.1.9,TCP,419365.74303419294,13,7,994.2423531858657,1585.6169006284215,53.780078523504166,113.72334257685173,2282.855275594202,3.738115393018141,0,15,0,BENIGN
192.168.1.13,192.168.1.18,ICMP,504816.1510956402,11,11,1038.5290515165816,1254.7454865414618,158.11280260662494,154.56697846582415,3146.085272814429,23.841711381504467,1,4,0,BENIGN
192.168.1.43,192.168.1.34,ICMP,675574.5640140133,11,11,576.2117694271634,1501.728097136493,137.57134166770496,128.60680775671406,3237.9439588261785,6.9758533643123,1,10,0,BENIGN
192.168.1.52,192.168.1.32,ICMP,417789.0600132765,15,11,1410.685503617075,1828.6052235972093,181.9944117209908,90.0869013706893,2641.054458148954,17.902883958939093,1,3,0,BENIGN
192.168.1.30,192.168.1.6,ICMP,498187.30238175986,14,11,1366.2238229185295,1791.4265295059297,84.43642034481616,258.03777247973994,2008.9769197248713,17.22373039494629,1,14,0,BENIGN
192.168.1.33,192.168.1.19,UDP,27834.82189784273,158,4,169.85168015616807,123.32786635666602,34.4652535895563,33.834337154941544,63889.985668966816,177.77007275466846,38,1,6,Botnet
192.168.1.53,192.168.1.55,UDP,736306.497415331,18,11,887.2894635355553,1402.8386868722419,128.09389777353826,174.46673027771809,2951.428992083491,23.675078705344625,1,8,0,BENIGN
192.168.1.20,192.168.1.55,UDP,472383.06018242537,16,7,1307.0771203977686,1297.5985130976565,101.61759783439192,127.02999710058316,1363.8867182711797,11.430579069803038,0,8,0,BENIGN
192.168.1.17,192.168.1.37,TCP,320132.4310782155,12,11,1485.1846505929088,1482.2155856970303,105.67897055823084,235.86794306221327,4123.514818132034,13.768825387963016,0,6,0,BENIGN
192.168.1.18,192.168.1.9,UDP,25145.001403547154,163,3,291.82167909074843,25.388212823148642,42.43058400474534,26.86041517966484,9703.833071388195,469.2416119774876,34,0,16,Bruteforce
192.168.1.41,192.168.1.42,ICMP,621367.62325784,10,11,1220.3603400974432,1873.9312157496624,111.2756813475304,83.66916224075025,4002.1935672374243,35.80150791532951,2,14,0,BENIGN
192.168.1.51,192.168.1.19,UDP,514612.0119436673,9,10,1483.370687431459,1227.5751412353304,100.53721162527764,146.1094510863829,1297.827880371589,12.729018361963984,1,5,0,BENIGN
192.168.1.5,192.168.1.45,UDP,492264.82407856797,12,11,940.7873582880015,969.9582446385872,89.72784019761846,219.36109963361147,2645.162419841476,13.271605146954943,1,8,1,BENIGN
192.168.1.33,192.168.1.58,ICMP,457580.6376278645,14,15,1874.7224127814052,1794.2535464786672,114.54190062352113,89.15566481494601,2374.62023868651,28.54371698599285,4,2,1,BENIGN
192.168.1.26,192.168.1.39,UDP,428637.6321031074,14,10,1416.8331453614671,1535.9595449422739,90.70367653863521,130.73390371708766,3745.915521466628,15.492989149913928,3,9,1,BENIGN
192.168.1.11,192.168.1.46,UDP,409999.2087933321,16,7,1385.5571197856807,1401.2527339222145,73.54696874143482,137.95445404280446,4786.384442613999,35.67305744534041,1,6,0,BENIGN
192.168.1.58,192.168.1.59,ICMP,27989.36627523829,157,2,196.790708202932,36.602490267193105,34.52136477465645,20.147011616157265,38396.550692783225,494.7579064254405,38,2,16,Botnet
192.168.1.19,192.168.1.19,ICMP,293765.6287445027,15,8,1115.2402087651576,1296.446494345501,120.32206842666439,209.8845783399071,2728.0813099414804,13.090085495652618,1,9,1,BENIGN
192.168.1.48,192.168.1.5,UDP,428467.3965450083,15,14,676.8597949380503,2180.559089125004,133.12629062686662,178.6239667066863,4544.583606080508,26.344083029051138,0,12,0,BENIGN
192.168.1.25,192.168.1.48,ICMP,13872.38948622046,172,1,126.52921140730331,27.19641950211006,38.8260380174442,19.414472843164724,56541.69114186187,392.94118734600204,43,2,12,DoS
192.168.1.9,192.168.1.18,TCP,564545.203843633,11,14,1515.7581936352237,825.0122984975358,71.86355500097729,173.15910089245213,2826.381568726739,22.755000638069603,1,3,0,BENIGN
192.168.1.12,192.168.1.40,TCP,288408.484893361,8,10,1294.6120885439318,1231.791229435766,78.04529040555909,134.7988131619106,2862.4618447916773,4.849441388360539,1,6,1,BENIGN
192.168.1.2,192.168.1.48,TCP,634672.3112615822,14,9,1786.301420424529,1530.8864736349708,136.96559760494696,139.48573803131325,3338.2132265265873,20.603406411048837,2,5,0,BENIGN
192.168.1.2,192.168.1.39,ICMP,16003.772641269368,144,1,230.40962825437634,109.96826148318875,57.33571715309628,26.834537022597186,100.0,511.2556993918284,44,3,11,Botnet
192.168.1.36,192.168.1.8,UDP,565863.0018394365,11,10,700.0988814345064,1104.3052205007034,122.20956736644011,134.49319363877794,2627.7788759591895,30.19930291026955,2,6,0,BENIGN
192.168.1.58,192.168.1.28,ICMP,726480.6024680473,10,10,917.087935380885,1248.6348684451955,21.844021765616404,202.68524253950068,3650.34896855055,18.675006235633965,1,8,0,BENIGN
192.168.1.21,192.168.1.7,UDP,634725.7685760935,13,14,831.2397855802074,1105.2814210830416,51.33347074968068,166.4040771658002,2101.4228831722876,28.844122041564027,0,6,0,BENIGN
192.168.1.22,192.168.1.34,TCP,413747.04553183785,13,7,1811.0765697375953,1371.3954012987376,95.95986817606781,137.63358547984635,3100.4037825431974,32.132709699050864,2,5,0,BENIGN
192.168.1.27,192.168.1.23,TCP,22155.486264318522,162,4,419.8363688007842,82.05028271323866,48.93906052570472,12.57805738120775,29224.58537608017,449.17518793302673,42,3,11,Bruteforce
192.168.1.38,192.168.1.49,ICMP,949435.8643097214,12,8,1435.2306170000604,1781.690940329949,162.63587781667798,216.63850731360787,3218.262032809218,14.066759730979411,2,9,0,BENIGN
192.168.1.43,192.168.1.23,ICMP,25851.26486990817,167,2,415.4323096914454,87.45474606742259,37.168657950059284,27.68230773794953,52491.8976512522,227.39997461744966,46,4,17,PortScan
192.168.1.19,192.168.1.34,UDP,717340.103712628,13,11,1637.3409476410097,1138.2503491421699,105.4239867110873,195.35434771349495,1956.5391905703477,26.478905341112526,1,6,0,BENIGN
192.168.1.32,192.168.1.30,ICMP,611661.3100546573,8,7,1095.5462420013785,836.0470360274812,86.41665846232932,125.77895375106804,2537.4790193038302,6.429917638555596,1,15,0,BENIGN
192.168.1.32,192.168.1.4,ICMP,463754.3574256444,11,9,368.1322984588005,1029.6892777842031,144.289930276647,158.3795358513741,1134.741968505768,7.879754122134068,2,8,0,BENIGN
192.168.1.36,192.168.1.58,TCP,464727.4030078347,11,10,1407.2177688737306,1578.0630324294057,132.69133028819076,162.5213513353689,3422.052002578018,33.48621351970671,1,5,0,BENIGN
192.168.1.15,192.168.1.11,ICMP,142093.77914538962,13,10,1235.1391760543793,1012.5286079198515,124.79541941133967,214.07635652552258,2336.5367798921084,16.54471010567592,0,7,0,BENIGN
192.168.1.52,192.168.1.39,ICMP,571567.9306819206,16,10,1398.5742790818022,1808.0038308433352,106.26985145497221,136.5852125495849,3191.1505591610157,25.47239218199484,1,10,1,BENIGN
192.168.1.55,192.168.1.50,TCP,23505.17164883614,174,2,658.8395589075461,70.5805743785842,52.35811672001571,65.43436717327026,62383.758466933126,596.7610849126097,43,1,11,PortScan
192.168.1.3,192.168.1.21,UDP,228845.47103376006,15,13,798.2280730804348,714.132899068108,169.425718161778,135.92074035811248,4136.615606266849,17.15460148485621,1,10,0,BENIGN
192.168.1.55,192.168.1.14,ICMP,18345.925202577557,157,1,225.2864918877233,71.75101632550201,31.568372707036254,26.36240903803761,44233.49905133186,427.7491229188071,41,4,16,DDoS
192.168.1.42,192.168.1.43,ICMP,691629.5287610411,13,14,1662.0313867476189,947.7917756788838,82.8943205569443,118.5800340869421,4246.210185710887,32.503386024753894,1,10,0,BENIGN
192.168.1.46,192.168.1.27,UDP,13379.143348620473,129,1,508.18026904897016,60.00885131450309,26.338554904680237,37.69514001929237,33173.471089330196,448.71959235074706,48,1,18,Botnet
192.168.1.58,192.168.1.50,UDP,219173.63886941393,10,9,1193.3632679564823,1384.8091906406087,149.3893947551648,73.51827346299517,2973.2402428096266,11.02724511456206,1,10,0,BENIGN
192.168.1.12,192.168.1.54,UDP,308111.90417371003,10,12,1639.7357711268003,1327.4918116527967,73.65264794261839,141.66424297767287,2791.7850135214853,23.13762095219177,2,9,0,BENIGN
192.168.1.59,192.168.1.39,ICMP,399927.42293474445,17,6,889.5983062847022,1503.9902059762255,101.81669687441355,135.45572780146244,3628.106170348862,22.878924077266745,1,9,0,BENIGN
192.168.1.16,192.168.1.57,TCP,499712.0220235481,11,12,1127.9708387334397,1816.5357775140044,48.98077941648652,169.98704010894926,3256.9432819454555,27.114794295176278,2,7,0,BENIGN
192.168.1.15,192.168.1.53,ICMP,663382.6245066188,10,7,794.8366371934815,822.5532629085136,121.00251730534055,166.40296517623415,3749.898534478915,25.379095173240373,1,11,0,BENIGN
192.168.1.9,192.168.1.34,TCP,669847.3913821018,10,12,873.6567600080671,1400.0134592835593,92.60173888263645,147.22326289946432,2355.4983223375352,38.69492329601404,0,10,0,BENIGN
192.168.1.10,192.168.1.15,UDP,467961.88131751394,10,15,1164.7563266088232,1165.1352011250265,86.02408024766467,114.65021269795442,3775.6498282869934,21.567037278903758,2,8,0,BENIGN
192.168.1.33,192.168.1.9,ICMP,546880.9870973869,10,11,1036.081750172064,2611.3399264707114,116.06967832689064,107.05562502102876,1784.866449145365,28.666280989571003,1,4,0,BENIGN
192.168.1.42,192.168.1.39,ICMP,510694.19202461554,15,10,480.5053992290249,1266.4209740687686,161.68774235105758,82.44378470636403,3540.435587814639,20.62322217238345,0,11,0,BENIGN
192.168.1.59,192.168.1.3,ICMP,327162.67380848486,16,9,1459.7459074931576,1780.151121328357,47.36942632099227,112.89307759616524,2783.0879625844973,20.676448123486885,0,10,0,BENIGN
192.168.1.36,192.168.1.54,TCP,693026.3393968254,12,15,1180.9077839189374,2877.9957524322863,88.13339037296267,153.68757952516327,3455.4718205700697,19.88702051433982,1,8,0,BENIGN
192.168.1.56,192.168.1.26,UDP,524558.3382587028,24,12,1361.6035337094734,1825.3815598445171,95.46846369678335,164.7177444688546,3495.0023341423134,30.35006989006866,4,2,2,BENIGN
192.168.1.28,192.168.1.57,UDP,25519.456842765227,156,0,330.49953557164383,107.46107791615982,48.96000042729053,27.479584035749948,59752.79146249024,312.15427004247385,29,1,12,Botnet
192.168.1.48,192.168.1.12,ICMP,558803.9916589869,10,12,558.9524364921625,1513.298026892926,127.25812552621207,202.42593531064938,3322.702644046865,21.179636465253875,0,6,1,BENIGN
192.168.1.4,192.168.1.12,TCP,170722.4380216687,16,15,1418.1960530482897,1911.769025268781,100.6397865379773,109.97880114528792,2363.005461408326,25.726217433624505,1,13,1,BENIGN
192.168.1.31,192.168.1.53,UDP,568516.2856336117,17,7,780.247852840202,1508.823465372094,115.16980437347965,208.24637192932954,3544.9030394680067,22.97171681165686,4,11,0,BENIGN
192.168.1.36,192.168.1.50,TCP,400097.6279059405,10,12,603.6405437827455,1681.969931876235,78.13971056112311,212.8508707951417,3967.8772512937494,34.06475650678063,1,7,0,BENIGN
192.168.1.44,192.168.1.41,TCP,259209.31293011486,13,8,1437.450536234806,1173.5924901787134,111.48452589982654,181.25364623099233,2964.1090651608065,25.60755143665054,1,8,0,BENIGN
192.168.1.15,192.168.1.48,UDP,519851.9759604009,16,15,1505.3182892661976,1428.2848930663122,95.93331666765597,84.33012423049897,4293.441084920409,23.659586406954077,0,9,0,BENIGN
192.168.1.26,192.168.1.5,UDP,685875.8093132044,17,12,832.5478553412191,1534.581528367756,51.995003492572565,81.69571549699637,865.3831585361245,19.174022043672707,0,8,0,BENIGN
192.168.1.12,192.168.1.18,TCP,628856.9087266603,9,12,1030.4028264346332,1446.8001211924086,51.37610515985082,130.10678793308716,4037.4544244970402,31.845276363828695,0,8,0,BENIGN
192.168.1.14,192.168.1.53,UDP,414993.04620347754,12,9,561.9798903049527,1225.1616514574534,108.81238304518163,170.65576957662364,1338.5037280905033,8.702634800967543,0,11,0,BENIGN
192.168.1.48,192.168.1.3,ICMP,720458.5646762818,13,7,1456.261398839148,1697.994964175111,120.7964767390107,151.63236159687736,1541.0661861801887,20.44227748680444,0,7,1,BENIGN
192.168.1.15,192.168.1.13,UDP,649364.8747495296,10,12,1069.459870164986,751.5145479623133,107.2981378251323,143.0240094155379,4865.693850300567,16.630363992470436,1,8,0,BENIGN
192.168.1.27,192.168.1.37,ICMP,436505.25319337694,7,9,1463.5632541316575,932.9033740289235,74.80861191452992,139.76612586861492,3580.8323980701357,21.98168911225788,2,2,0,BENIGN
